date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
12/31/17,3101119001,678141788.9,105948,11838259093,216.98,771041984,6279832472,14300,396.2764514,326974,3707707.99,170455,1843.89604,0.00230063,56944381,572
1/1/18,1395521844,511685124.4,83076,12643291327,231.67,633142016,6299039181,13700,158.744685,234924,3755197.25,140732,1479.728302,0.001,38221303,548
1/2/18,2788360226,993168415.3,127924,12500229122,228.99,1237949952,6343188420,13875,214.3074111,331301,3776554.854,195877,2066.329305,0.0009925,55782872,555
1/3/18,3437564852,1201376510,186764,13961645253,255.7,3215280128,6368933898,14400,330.1692951,466120,3776554.854,247681,4479.567539,0.00099959,81478500,576
1/4/18,5194665303,1357619379,225860,13407573409,245.48,3481550080,6363255654,15650,485.6629746,607832,3769404.246,311207,4419.661221,0.00113039,109137432,626
1/5/18,7836194763,1334363482,197217,13167987674,241.03,1710599936,6451093245,14225,370.0649165,578517,3738939.05,273116,4586.266455,0.00100501,108406757,569
1/6/18,4062482917,1122033596,173712,13649142598,249.77,2264740096,6552061896,14100,332.887278,472280,3738939.05,272397,2227.858128,0.00100705,82950826,564
1/7/18,3764573900,1044733569,143412,16181944278,296.05,1055400000,6591815369,13275,176.3400634,390550,3738939.05,225217,2077.401486,0.00022776,68617991,531
1/8/18,2869497082,1114800148,146511,15731349864,287.73,1182080000,6589558192,14025,168.230445,366237,3693344.556,228072,2507.888448,0.000226,62111710,561
1/9/18,2755253421,1034622891,145848,13923645502,254.61,940825024,6584644568,13475,167.3666241,366211,3660955.784,217634,2365.216964,0.000226,63824162,539
1/10/18,2317186688,793239351.4,140304,13569514945,248.07,1009910016,6603042521,13875,165.9220085,357285,3660955.784,226596,2231.884798,0.000226,62764391,555
1/11/18,2056890952,783869910.1,120843,13761779462,251.52,1079389952,6581120787,14675,134.128334,293242,3660955.784,171195,1660.411795,0.000226,51786723,587
1/12/18,1812515985,639035684.1,106887,12575966402,229.79,691160000,6589420610,13625,133.7344455,285465,3542597.598,197478,1481.092048,0.000226,50420536,545
1/13/18,1677756243,508751415.9,93443,12967744929,236.88,961043008,6644003083,14275,133.6165239,322543,3541057.622,161642,947.4664533,0.000226,56285953,571
1/14/18,2196018583,550539153.4,88779,14268822971,260.58,886414976,6638523884,15750,109.8890558,236749,3541057.622,142666,1301.116421,0.000226,40924608,630
1/15/18,1702216665,666469234.9,90381,12997328248,237.29,601769984,6639499422,13975,117.0398274,242733,3553046.69,156219,1048.247843,0.000226,40770042,559
1/16/18,2348522411,784628923.9,117447,12755910738,232.82,1405069952,6574690294,15350,146.2436026,304544,3564823.186,195105,1227.844032,0.000226,53035212,614
1/17/18,1563652132,526426764.6,113111,10420658842,190.15,1422489984,6553902033,15100,148.5842039,288670,3564823.186,172825,1267.113645,0.000226,50093407,604
1/18/18,1408148569,552304448.7,95276,10248095235,186.95,936784000,6541946126,14625,121.2156036,244450,3578653.473,150306,1049.091566,0.000226,41966262,585
1/19/18,868830132,346526023,70009,10483721030,191.19,560284032,6538592836,14750,97.42426049,203229,3682079.96,146319,627.9724358,0.000226,34138884,590
1/20/18,774985627.5,296360358.4,66798,10661133292,194.38,540785984,6552598516,14475,86.79967949,192615,3682079.96,127563,583.1327302,0.000226,31299626,579
1/21/18,651386353.5,311748211.1,55466,11588995280,211.24,463516000,6539731805,14100,74.97143,166317,3682079.96,111202,476.3267976,0.000226,26735501,564
1/22/18,743153842,416120738.8,61730,10524547874,191.79,494091008,6516103221,14550,83.96600813,182975,3702569.449,118322,584.7240739,0.000226,29829315,582
1/23/18,534811147,246826326.8,59717,9895453289,180.28,441764992,6516987080,14300,83.39240562,171741,3714484.532,114213,540.7992567,0.000226,28308653,572
1/24/18,945719807.7,383158272.8,59072,9796555160,178.43,375948992,6514883342,14825,81.27281883,170864,3714484.532,113452,501.9701995,0.000226,27183372,593
1/25/18,726123359.5,360006432.7,61836,9971305603,181.56,363137984,6513111890,14400,80.38271757,178643,3717183.252,118872,577.0554306,0.000226,28046301,576
1/26/18,826360183.3,393152314.4,57452,9878780607,179.82,375476992,6512232712,16325,81.52443368,173418,3731199.183,113569,489.6693759,0.000226,28012948,653
1/27/18,488094619.4,201682198.7,49382,9707580594,176.66,291632992,6514331827,16025,85.70112964,193545,3731199.183,103872,318.2398288,0.000372,35695922,641
1/28/18,1742925630,571874140.5,51278,9971725908,181.42,363515008,6521174770,14375,80.34408795,186194,3731199.183,106848,384.6949472,0.000226,31998953,575
1/29/18,1205746266,418756901.4,50067,10652940518,193.75,303560992,6515018256,15600,73.7643374,158086,3987132.453,107040,386.3375,0.000226,25070625,624
1/30/18,1297324156,507425407,55270,9979033661,181.45,433227008,6455383038,15500,79.55434222,164113,4011378.763,111958,429.2292725,0.000226,26042723,620
1/31/18,563403104.7,307210048.6,54531,9093371183,165.3,363292992,6447955522,13625,82.43093168,161448,4011378.763,108546,436.6277228,0.000226,26599099,545
2/1/18,668611085.9,311135439.8,57962,9006577616,163.68,539880000,6417342695,15675,84.50428941,170770,4093112.06,109298,490.5608039,0.000226,28240294,627
2/2/18,690100829.2,307265447.9,66669,7846529374,142.56,815539968,6382781764,13975,98.03971275,185371,4159490.836,121306,599.8884185,0.000226,30658627,559
2/3/18,471489636.4,201218612.6,49384,7234389036,131.4,687676032,6389290827,15575,71.11762704,147440,4159490.836,101587,335.242452,0.000226,23462837,623
2/4/18,1127520500,516241164.1,45225,8832610694,160.38,1006080000,6363123288,15000,74.24730261,159395,4193441.233,99888,325.032358,0.00022662,25895549,600
2/5/18,915761710.6,512629959.2,51043,8192953148,148.73,844678016,6342024409,14850,82.60763942,162015,4341367.964,102456,407.9820661,0.000226,31082956,594
2/6/18,696292812.2,260054075.8,59946,7026698665,127.52,1148409984,6332069125,16275,84.30704415,172713,4341367.964,115353,406.7038704,0.000226,28560040,651
2/7/18,706127472,330891461.5,50320,7853188363,142.48,817808000,6377735631,14275,76.27749761,146354,4341367.964,101398,317.431192,0.000226,24134132,571
2/8/18,551998188.9,218051107.5,37148,7626799402,138.34,869206976,6375454917,15700,60.34889945,115453,4568540.543,84633,200.3896748,0.00026,18250303,628
2/9/18,557879744.7,279466748.6,44811,8257172761,149.73,722204992,6391935847,14775,75.34250322,143491,4605561.259,102381,291.7620124,0.0002266,24822588,591
2/10/18,853366105.3,352810290.2,46594,9018393973,163.49,576328000,6385972008,13600,80.29722133,172003,4605561.259,90725,308.6823382,0.00022698,33878929,544
2/11/18,509249175.7,234730070.1,36009,8573691134,155.39,495720000,6390414416,14600,59.68257197,113024,4617873.345,85346,238.6192661,0.000226,17620593,584
2/12/18,386277395.4,184782406.8,40374,8283796374,150.1,535710016,6405194017,14625,63.8652649,129448,4635150.798,101561,228.2699051,0.00022696,21212443,585
2/13/18,2742629692,281730933.4,41515,8930746151,161.77,483468000,6495853664,15100,64.96108846,127965,4635150.798,83739,260.5364945,0.000229,22532001,604
2/14/18,1113145419,432605402,62134,8811891800,159.58,2383340032,6567489053,14575,105.8824202,201475,4635150.798,126248,402.1407303,0.000258,38578995,583
2/15/18,1940812799,564747908.4,64146,11728775984,212.35,2087289984,6642837571,14600,107.9589802,211331,4765642.314,121094,535.5335343,0.000226,36384969,584
2/16/18,944142622.5,363596488.3,55687,12458783334,225.5,1300089984,6679778054,14525,81.52802594,164955,4765866.141,110479,453.5501344,0.000226,27425444,581
2/17/18,2523532705,535912510.6,63949,12683349026,229.5,863401024,6790869261,15275,94.10628227,188792,4765866.141,118369,694.5103686,0.000226,32217262,611
2/18/18,2004310692,897708140.8,75280,12742104864,230.51,1011120000,6808454137,14925,114.9530957,242875,4847020.748,128441,1115.083089,0.000374,41848872,597
2/19/18,686853662,389564754.3,55631,11910474385,215.41,767596992,6848295082,13950,91.22523762,161312,4901959.681,109771,464.3738815,0.000374,27260590,558
2/20/18,746941072,420219196.1,57841,12338610560,223.09,1739670016,6889855911,14650,97.08622136,174818,4901959.681,105151,443.0296145,0.000374,30429931,586
2/21/18,678587623,314355587.8,47113,12776795293,230.95,1195820032,6893654267,14750,78.77866681,147083,4906529.935,96346,340.3585671,0.00034227,24745421,590
2/22/18,1048006594,597774957,43229,11777818850,212.84,974379008,7058674397,14800,74.08820271,166221,4938398.193,92606,266.4263011,0.000284,28424234,592
2/23/18,613925198.6,291673952,41534,10748774528,194.19,1065680000,7127732445,15075,71.1694513,166301,4938398.193,89583,215.0784357,0.00028799,27291978,603
2/24/18,404042956.8,249843830.7,37171,11662459995,210.64,937312000,7137003538,14075,56.65057283,117997,4938398.193,85337,211.0410565,0.00035052,19459768,563
2/25/18,363372843.6,225992687,36437,11526026535,208.13,1028590016,7152934491,14050,53.82658916,109319,5005504.18,76751,227.7302723,0.000374,18071508,562
2/26/18,545217203.1,318590429.2,41920,12305486297,222.14,1297080064,7165640382,14425,78.24285644,136553,5038169.528,93259,284.6457599,0.000374,23356987,577
2/27/18,474395879.3,255635814.6,42480,12284696652,221.71,856454016,7207153060,14450,70.10739479,136772,5038169.528,100211,266.8886759,0.000339,22755173,578
2/28/18,580126373.7,300385055.8,74744,12042139390,217.28,761321984,7228722953,14475,75.48160086,166944,5037397.035,124754,204.7055718,0.000374,33942079,579
3/1/18,382200628,193685972.4,50091,11260563138,203.12,678542016,7237638669,14375,66.04235153,139848,5033510.429,100341,188.2503973,0.000374,24318697,575
3/2/18,418333473.4,236796713.7,38813,11619953949,209.55,627142016,7247544464,15000,47.64439942,117142,5033510.429,77525,248.2415823,0.00023395,20013940,600
3/3/18,405713614.2,221498346.5,35091,11861455612,213.84,681865984,7252682560,15050,47.53852759,122005,5033510.429,92325,259.973925,0.00024885,19759073,602
3/4/18,264114235.6,143588017,31630,11664532569,210.24,574675008,7263946839,14225,43.2411373,112835,5064506.832,78792,242.4860688,0.00027751,17620691,569
3/5/18,376907573.3,201788191.1,37546,11861853439,213.74,594828992,7276439667,15725,46.69046359,120837,5074911.728,76084,294.8574955,0.00023159,19489707,629
3/6/18,459394144.9,261662250.6,36769,11686223330,210.51,661078016,7273298144,15625,46.7440256,127426,5074911.728,85664,250.487592,0.00024466,19977597,625
3/7/18,437709173.4,226506840.3,38530,10929720315,196.83,755924992,7267487320,15475,47.51002192,129022,5244437.883,86779,299.1607026,0.000226,19790294,619
3/8/18,564954944,391481529.9,36806,10314519913,185.7,612508992,7246908894,14575,77.83377701,241724,5445712.753,93137,272.9997,0.00022763,48784098,583
3/9/18,474991415.6,246519678.5,39903,9804549193,176.48,943363968,7247433284,13800,49.16242811,128215,5445712.753,88832,352.1431782,0.000226,20169437,552
3/10/18,301823667.1,148346115.5,30991,10453722865,188.11,625808000,7246192295,14975,39.60645235,111805,5445833.158,77505,219.2050758,0.000229,18168293,599
3/11/18,396873605.1,191604952.4,28583,9866900629,177.51,669377984,7250598751,14475,39.51561468,105205,5517835.064,75120,183.3599486,0.000328,17132695,579
3/12/18,422242963.4,233742353.9,30179,10509907163,189.02,567628992,7250831234,14600,44.22159126,113108,5517835.064,77302,213.5221485,0.00034,21882139,584
3/13/18,393270050,179894622.1,31265,9877617191,177.6,468094016,7238025292,15775,41.47125743,115039,5517835.064,78691,208.2701187,0.000258,20038324,631
3/14/18,297169406.8,172450638.5,33328,9787665610,175.94,480652992,7221147518,13775,41.84021261,107826,5610149.673,72003,251.679837,0.000259,19227645,551
3/15/18,343969231.7,163140367.8,35691,8969652067,161.2,564609024,7220231729,14025,45.12875441,123119,5671972.486,92304,272.0433558,0.000226,21586721,561
3/16/18,211387914.4,112538207.2,31561,9173902810,164.82,436628000,7216886221,15725,37.74276544,104799,5671972.486,68880,218.541922,0.00022697,19201325,629
3/17/18,210830859,111009886.4,27818,9196840452,165.19,403808992,7206565964,14525,35.74193746,106160,5686467.61,83385,198.1906225,0.00024166,17798013,581
3/18/18,283850310,161094716.8,33000,8494983401,152.54,595955008,7197459577,14075,38.19523448,106462,5771050.922,71513,304.8869698,0.000226,19583799,563
3/19/18,284305273.4,161504584,31025,8660837362,155.48,504832992,7199324445,14575,41.71644102,115735,5771050.922,86986,219.4994933,0.00026,20539467,583
3/20/18,273901408.8,139790133.6,32184,8999266297,161.52,492892000,7203660408,13850,39.45310999,109157,5771050.922,74671,234.9730678,0.000258,17947925,554
3/21/18,309020099.4,188441228.3,30694,9449978611,169.56,462536000,7216131386,14700,37.65243504,110278,5740803.489,80580,249.5478885,0.000248,17561647,588
3/22/18,183351600.2,98768579.96,26996,9405776516,168.72,404996992,7214399520,15400,35.0335967,107711,5721231.622,81948,201.4140723,0.0003172,17096840,616
3/23/18,192965304.3,98118997.24,27804,9121175011,163.58,348056000,7217059083,15500,34.39320423,106150,5721231.622,76975,212.6267558,0.000374,17971050,620
3/24/18,149758467.1,78618751.73,26526,9399685756,168.53,290270016,7215115092,15150,28.91262017,94110,5842681.267,68578,200.3470315,0.000227,14367403,606
3/25/18,138481774.8,65794525.14,23312,8862989978,158.86,241431008,7216211486,15625,29.90674294,95782,6123409.135,79951,167.9436656,0.000373,14998128,625
3/26/18,247067701.9,132260800.3,28790,8937741547,160.16,407135008,7203784064,14900,37.2590951,105601,6123409.135,78087,223.7076442,0.000374,16891728,596
3/27/18,192163101.5,107880667.3,29504,8314881432,148.96,385104000,7194795832,15325,37.02610041,108367,6123856.156,80554,221.5457636,0.0003432,17055252,613
3/28/18,257878252.6,164926113,28661,7564826477,135.49,328374016,7150511644,14425,34.42140152,100844,6397433.163,72400,206.9214363,0.00034196,16178773,577
3/29/18,226070373.3,117059732.5,31286,7368139781,131.93,476804000,7128091012,14950,42.12767806,114670,6397433.163,88611,263.6986496,0.00028,20335212,598
3/30/18,220539199.1,116868141.6,29474,6413115740,114.8,468439008,7115196110,15025,36.55016556,107754,6397433.163,80945,229.3704,0.000227,18227089,601
3/31/18,116411371.3,75550171.37,23726,6629378613,118.64,295439008,7111797650,15150,28.22300904,85819,6575132.637,63235,149.810114,0.00023994,14596831,606
4/1/18,126304449.7,80123948.62,22487,6534197372,116.9,274182016,7098278278,15250,25.90155069,82295,6690855.183,61417,160.3023246,0.00034194,13061353,610
4/2/18,145820704.6,59582668.8,24488,6442785504,115.24,271703008,7093359591,14650,36.32350076,98265,6690855.183,94557,142.9497311,0.0004488,17072511,586
4/3/18,170051463.5,98195739.37,29115,6683476508,119.51,375408992,7095950705,14600,42.6393011,113689,6715927.083,81468,178.1894506,0.00035023,23455348,584
4/4/18,154047343.6,88457792.86,26433,7490917193,133.91,380351008,7087322614,14950,32.61995021,101779,6802626.095,77372,176.989925,0.00033637,16106810,598
4/5/18,172914547.4,120128030.3,26848,6614439199,118.21,294022016,7080176577,15575,31.33488234,92285,6802626.095,67250,150.9041305,0.000258,15184460,623
4/6/18,221021423.9,77060907.13,25893,6650620984,118.82,233190000,7074255438,15350,34.42390119,102308,6802626.095,88735,144.3277144,0.00029995,17024116,614
4/7/18,181585455.5,109319150.7,22584,6333988683,113.14,211470000,7098991987,13775,28.38702387,92630,7157500.068,74195,115.7883845,0.000374,14138658,551
4/8/18,175065520.4,122118048.7,20591,6512113572,116.29,194664000,7098448872,14775,25.32977178,86983,7192916.632,71541,118.2029705,0.000374,13054738,591
4/9/18,223516485.4,164110171,25284,6597115471,117.78,260171008,7092210576,14175,33.84102746,100541,7192916.632,78046,151.1151827,0.000373,17889283,567
4/10/18,180426354.2,114074168.1,26399,6455044495,115.21,202879008,7090006491,14850,33.66752603,105684,7208565.936,80137,146.8493055,0.000374,16730127,594
4/11/18,199493284.5,130272260.7,27354,6404835770,114.29,230068992,7089997294,12650,34.03238548,105304,7232138.938,81592,163.6339383,0.000432,17241193,506
4/12/18,310988621.1,188884866.4,32619,6630502954,118.29,587510976,7098236081,15375,38.87101038,108042,7232138.938,78420,217.7856661,0.00034,19541049,615
4/13/18,236577091.1,133131140.3,32661,7248353362,129.27,458040000,7093920187,14550,36.09363407,108624,7232138.938,77429,220.9854065,0.000254,18919131,582
4/14/18,156700021.5,73024248.07,24558,7023096946,125.22,258806000,7094470463,14700,32.21920963,99256,7148191.951,88992,126.5199351,0.000374,16555569,588
4/15/18,259897210.8,88322396.66,25481,7106464038,126.67,274427008,7088230758,15675,31.87438735,102726,7135731.071,90035,147.7865122,0.00036914,16973954,627
4/16/18,181211512,98921642.02,26699,7405130540,131.97,290855008,7084208821,14350,33.33827164,109813,7135731.071,82366,176.0338988,0.000372,17766257,574
4/17/18,250586125.4,124489475,30020,7224246882,128.71,532336000,7085646332,14650,39.76288275,118832,7219602.813,84596,194.8643825,0.00034194,20943259,586
4/18/18,220984477.5,111479420.5,28570,7432221544,132.38,381161984,7088958046,15275,42.46999123,114586,7309401.886,85749,165.8536478,0.000432,23650499,611
4/19/18,351350138.7,218734414.2,30261,7864644682,140.04,408736000,7006510964,15675,45.5746889,111797,7309401.886,85620,204.7439094,0.000815,18600064,627
4/20/18,242089138.1,123884015.7,33553,8229425699,146.5,491945984,7015883579,14725,37.1033794,120481,7373026.708,89948,217.9640258,0.00022694,20318176,589
4/21/18,242058853.6,137532609.2,27629,8747915590,155.68,482924000,7022315117,15400,31.70950693,106776,7708072.311,82504,191.4162506,0.000344,17878901,616
4/22/18,164060272.3,87475471.17,26376,8353055209,148.61,338735008,7023570234,16275,29.88721792,101005,7708072.311,77314,163.4312483,0.00026,15902449,651
4/23/18,301081400.5,110524813.5,29507,8246110261,146.67,376060000,7027337295,15075,36.24537663,113439,7708072.311,89537,174.4395268,0.00036914,18856396,603
4/24/18,422056512.2,181943342.3,36949,8580144231,152.57,643558016,7037126385,15600,43.68072734,129133,8321058.491,93630,221.7062976,0.00034656,23209710,624
4/25/18,460407940.4,239649719.1,34019,9286591837,165.09,613467008,7031589525,13075,37.93560699,121703,8376784.508,90419,219.431693,0.0002716,20200079,523
4/26/18,288620625.8,141185350.1,29268,8141432868,144.7,412436992,7040425920,14450,33.64225792,114867,8376784.508,85030,150.1598899,0.00033942,18551274,578
4/27/18,294186811.9,149989140.3,31274,8635778340,153.44,386742016,7038679761,14725,34.04474722,115644,8356854.015,87141,184.1500816,0.00022697,19045269,589
4/28/18,302931566.7,161178192.3,28846,8204183229,145.74,337116992,7046549614,15475,31.90327427,109078,8329064.751,83997,179.3596165,0.00022698,17597783,619
4/29/18,382768707.4,189675457.6,29353,8568145452,152.16,388081984,7049448936,14950,34.08401468,114067,8329064.751,85867,215.2674273,0.00036914,18771428,598
4/30/18,329051666.2,158234576.2,31786,8654293935,153.65,341396992,7049151933,16125,36.53002508,122481,8425648.316,89623,213.5245732,0.00023142,20615822,645
5/1/18,436451104.8,314444956.2,29737,8357494707,148.34,342152000,7090037286,15050,33.47754,116127,9006199.526,89381,165.99246,0.00024885,19085991,602
5/2/18,258963066.7,141017631.6,32848,8365658120,148.45,354656992,7093208318,13575,38.93720213,123327,9006199.526,89388,183.3022003,0.000261,22624792,543
5/3/18,321504956.8,151903121.2,36421,8560126261,151.86,617984000,7102468712,14450,45.12304124,128175,9006199.526,93729,225.671427,0.00026,26932619,578
5/4/18,291306718.7,140473399.8,35402,9047811230,160.47,633054976,7110628763,14975,39.07177272,129393,9002035.985,95097,216.625764,0.000227,22837782,599
5/5/18,355465729.5,145041173.5,33200,9495032124,168.35,741246016,7121258458,16075,39.30114759,120584,8999933.293,93397,188.9588834,0.000294,22249159,643
5/6/18,670199238.5,390273995.9,28210,10043138517,178.02,626270016,7211162239,15850,33.75906896,109862,8999933.293,88101,189.1808019,0.00032739,18557602,634
5/7/18,273025143.1,157860720.8,31101,9692454655,171.76,573281024,7228025894,14775,38.21286543,114832,9320943.39,89244,171.76,0.00037075,21571321,591
5/8/18,225695905.9,129289412.2,31268,9303685418,164.83,466308992,7227015209,14600,36.88740334,119944,9758801.162,91430,164.881694,0.00026363,20505802,584
5/9/18,236311765.7,140242438.3,31099,9012422167,159.62,448136000,7228813134,14750,35.49823956,114689,9758801.162,88931,162.7623607,0.000374,19627019,590
5/10/18,232125072.8,135920284.9,31719,8874969376,157.15,426694016,7237122558,14950,37.17020713,117344,9760988.588,90171,156.7519658,0.000374,19712319,598
5/11/18,305471123.4,164913454.7,33882,8442258890,149.45,530416000,7225827311,15175,36.10428309,119764,9976814.578,91598,174.8069603,0.00022731,20670086,607
5/12/18,139697558.2,79558377.72,28876,7755918736,137.26,410184992,7225121232,14450,30.51628878,109542,9976814.578,86451,137.229391,0.00022699,18019440,578
5/13/18,119840155.1,72547685.04,27074,8014462384,141.8,383224000,7224306714,15700,28.26157595,99220,9976814.578,66089,141.7763194,0.00022654,16345907,628
5/14/18,292905685.8,160779122.4,32093,8176242627,144.62,584222016,7227776177,14250,37.58419489,117954,10267458.37,94218,171.0975604,0.00023299,21121318,570
5/15/18,462146713,263510472.2,31630,8340380691,147.49,415984992,7224091669,14275,36.33352142,114680,10420961.92,85435,143.3011365,0.00022652,19334043,571
5/16/18,427504873.8,278900415.3,31414,7899071877,139.65,351689984,7218026421,15400,34.2792846,113869,10420961.92,85931,124.5003937,0.00022661,19276151,616
5/17/18,161829239.2,85277928.12,31063,7896320999,139.56,320248992,7211941422,14700,35.54301475,112837,10469116.71,83236,117.9918617,0.00026,19337565,588
5/18/18,153577350.3,84158886.06,30415,7509796858,132.7,371688000,7214173701,14675,34.91357143,116818,10635469.63,82236,105.2183449,0.00022652,18994484,587
5/19/18,107594020,54255198.09,26596,7696275844,135.96,310963008,7213934923,13400,29.70975088,109625,10635469.63,75695,108.329393,0.000226,17213324,536
5/20/18,85149375.09,47926447.98,26436,7659190579,135.27,324983008,7216099256,15400,27.76517852,98276,10635469.63,65466,118.1056614,0.000226,15591292,616
5/21/18,181052504,82301013.53,30491,7908691758,139.64,308376992,7213730046,14400,35.77794547,123779,10653678.36,91294,137.9386109,0.000227,20289280,576
5/22/18,167548269.2,92955281.5,31372,7605833979,134.26,294447008,7197764000,15200,33.1092899,119032,10659804.26,82723,134.1753155,0.00022653,19149115,608
5/23/18,178742435.4,92633966.54,34215,7299578707,128.81,373329984,7189286261,15575,36.68302031,131582,10659804.26,85388,160.5057679,0.000226,21101528,623
5/24/18,135573749.5,66395302.96,31260,6756155232,119.19,345857984,7185599888,15025,31.58666396,114258,10926181.38,82553,143.3376652,0.000226,17933377,601
5/25/18,121194140.1,66294857.03,27911,6948817713,122.56,297743008,7181548016,13900,32.12193844,108952,11307952.63,76588,123.6995629,0.000258,17371168,556
5/26/18,93540266.66,50975025.24,22351,6768127816,119.35,275851008,7179678876,13275,31.99080366,115400,11307952.63,73191,110.1829927,0.000372,17006432,531
5/27/18,91076519.71,51715601.68,21214,6721898825,118.5,258727008,7179673880,14250,32.5822083,99668,11307952.63,69075,119.9075975,0.000374,20361660,570
5/28/18,142022897,83562354.79,25213,6691006944,117.93,295723008,7168424070,14275,30.8088583,104855,10998741.84,76887,129.7991828,0.000373,17180581,571
5/29/18,119733947.1,66305337.04,26702,6347090424,111.84,350520000,7166203111,14300,34.73972271,110349,10923291.71,75767,127.7112591,0.00036296,17850608,572
5/30/18,104282881.1,62590003.12,25487,6785887977,119.54,305275008,7153756931,12800,32.95586561,105531,10923291.71,74978,125.8798625,0.000362,17916614,512
5/31/18,99823078.78,60427926.65,26334,6661569994,117.32,297183008,7151708736,14025,30.86374685,101433,10849156.11,74137,128.2561058,0.000374,17674925,561
6/1/18,92174967.98,55469460.56,25487,6703030532,118.03,290886016,7149749641,13975,28.61660826,99482,10450677.24,74181,117.8897568,0.000362,16372661,559
6/2/18,180038500.5,78170414.68,22879,6807010979,119.83,310800000,7148200965,13675,26.34765804,92844,10450677.24,70829,119.71017,0.00039586,15764908,547
6/3/18,191957976.8,96969419.37,22155,7005420786,123.29,322787008,7149275076,14175,24.24868197,92853,10450677.24,70657,123.2438069,0.000372,14047123,567
6/4/18,197991349.1,93880106.42,24326,7116525732,125.21,299780992,7149737098,14200,29.3030016,104873,10268647.23,73688,127.0850536,0.000372,16739584,568
6/5/18,209630217.1,93285164.64,25172,6816538643,119.9,300892000,7143077456,16025,27.40205292,98230,10120348.03,73845,120.0508498,0.000372,15218257,641
6/6/18,217763097.6,78669507.84,25346,6931717424,121.89,324158016,7141665934,15900,26.36034503,96040,10120348.03,72704,126.5623545,0.000372,14984909,636
6/7/18,202546742.5,79091394.45,24254,6901946526,121.34,365670016,7139868803,15625,26.24675157,95341,10386506.5,71915,122.4609935,0.000372,15342551,625
6/8/18,191816106.5,103597562,24566,6914399098,121.52,285831008,7135839484,14500,25.09510803,96206,10956272.86,72114,117.8563032,0.000372,15128695,580
6/9/18,156182902.5,77220260.46,20786,6835743135,120.11,242235008,7134271753,14525,21.58752638,85653,10956272.86,66564,103.2347852,0.000374,12741944,581
6/10/18,236179420.6,123263879.6,25391,6692455724,117.56,399889984,7125230211,14025,31.28051889,96213,10956272.86,71967,163.358015,0.000372,20373972,561
6/11/18,197705602.9,104182641.8,26587,6066076429,106.54,331430016,7119822732,13800,27.01367219,98889,10963690.72,73600,135.7564546,0.000374,16138573,552
6/12/18,229643366.8,122700916.1,26358,6118745822,107.43,333163008,7107043490,15350,29.04264625,98761,10965232.72,72453,154.5887297,0.000371,17515609,614
6/13/18,215425522.2,128698620.5,27843,5742173456,100.8,360492992,7088901632,14150,31.48174723,102501,10965232.72,73533,165.1883194,0.000362,18454343,566
6/14/18,160525021.1,79243323.04,26120,5356008327,93.99,367742016,7098098859,13900,28.29759715,105548,10977565.12,70658,134.4460424,0.000339,18052211,556
6/15/18,139031365.2,74971562.11,23315,5762624179,101.11,293284992,7088423008,13375,24.92683505,94895,11003971.76,68298,107.2630491,0.000339,15744519,535
6/16/18,91661233.58,46859857.75,19810,5505868191,96.58,259324992,7084629335,14200,20.88737806,82733,11003971.76,64456,96.56387114,0.000372,12386706,568
6/17/18,80742248.29,48779244.71,18680,5572608925,97.72,242331008,7079897271,14675,19.71000201,81026,11003971.76,64480,97.50247528,0.000374,11787078,587
6/18/18,123082164.4,79430007.33,22327,5462550173,95.77,282937984,7078253870,14000,25.12688069,90071,10769776.41,67307,104.402092,0.000374,15560216,560
6/19/18,127096862.3,74455905.86,23667,5632691431,98.73,284982016,7072111155,13975,25.39789008,92024,10684873.48,68860,107.6137797,0.000374,15073841,559
6/20/18,112185690.4,59553795.75,23108,5647532503,98.96,261392000,7064022796,14050,24.52240323,89602,10684873.48,67287,107.970308,0.000372,14231003,562
6/21/18,94716573.82,50605382.09,24046,5586882991,97.88,261544000,7058020128,14800,24.77464379,96957,10661164.68,67787,97.8638498,0.00036914,16167602,592
6/22/18,134111171,70982735.51,27225,5534561612,96.94,458636992,7044954287,13825,28.70250594,99310,10554914.14,73318,158.4859293,0.00030519,17430049,553
6/23/18,84342358.78,48080106.35,21577,4859663129,85.09,439203008,7038425492,14050,21.5528834,84926,10554914.14,64993,101.6954922,0.000364,13127818,562
6/24/18,90137037.86,49545400.53,23255,4726244925,82.74,449884992,7032061320,14400,25.8634359,87796,10554914.14,66721,127.2043858,0.00037285,14535961,576
6/25/18,95084024.16,52618344.43,23049,4592395649,80.37,458366016,7025854698,14600,24.92867884,89170,10493531.64,67088,100.2546897,0.000374,14870403,584
6/26/18,82850136.36,49609231.68,23372,4675946926,81.82,258432992,7013698779,13425,24.61519605,87415,10457237.36,65819,88.91980368,0.000374,14196673,537
6/27/18,94381308.56,53941637.16,25168,4397656010,76.93,274128000,7007119710,12900,30.22347914,133508,10457237.36,67485,85.4013285,0.000374,24905312,516
6/28/18,69943438.27,41761417.94,23694,4610243460,80.63,263414000,7001395641,13375,24.64782376,112945,10457237.36,64732,87.13203626,0.000372,20224469,535
